revenue,expenses,profit,year,month,day,company,date
2162,2030,132,2002,7,6,xyz,2031-07-06
2073,6471,-4398,2002,7,7,xyz,2031-07-07
6692,4963,1729,2002,7,8,xyz,2031-07-08
8597,6212,2385,2002,7,9,xyz,2031-07-09
4328,508,3820,2002,7,10,xyz,2031-07-10
9621,5158,4463,2002,7,11,xyz,2031-07-11
4407,2538,1869,2002,7,12,xyz,2031-07-12
1303,1611,-308,2002,7,13,xyz,2031-07-13
1816,4166,-2350,2002,7,14,xyz,2031-07-14
4816,9631,-4815,2002,7,15,xyz,2031-07-15
7812,4559,3253,2002,7,16,xyz,2031-07-16
3063,887,2176,2002,7,17,xyz,2031-07-17
4978,8654,-3676,2002,7,18,xyz,2031-07-18
2488,6887,-4399,2002,7,19,xyz,2031-07-19
2078,2086,-8,2002,7,20,xyz,2031-07-20
3075,8102,-5027,2002,7,21,xyz,2031-07-21
3220,9019,-5799,2002,7,22,xyz,2031-07-22
3190,3123,67,2002,7,23,xyz,2031-07-23
7407,888,6519,2002,7,24,xyz,2031-07-24
9611,8126,1485,2002,7,25,xyz,2031-07-25
7363,1330,6033,2002,7,26,xyz,2031-07-26
1188,5951,-4763,2002,7,27,xyz,2031-07-27
9689,4635,5054,2002,7,28,xyz,2031-07-28
1225,8204,-6979,2002,7,29,xyz,2031-07-29
3245,8650,-5405,2002,7,30,xyz,2031-07-30
8240,2030,6210,2002,7,31,xyz,2031-07-31
6303,2791,3512,2002,8,1,xyz,2031-08-01
5521,9480,-3959,2002,8,2,xyz,2031-08-02
2484,2120,364,2002,8,3,xyz,2031-08-03
1738,9122,-7384,2002,8,4,xyz,2031-08-04
4397,5881,-1484,2002,8,5,xyz,2031-08-05
9322,1408,7914,2002,8,6,xyz,2031-08-06
1070,4760,-3690,2002,8,7,xyz,2031-08-07
5034,3313,1721,2002,8,8,xyz,2031-08-08
4186,6885,-2699,2002,8,9,xyz,2031-08-09
6204,5083,1121,2002,8,10,xyz,2031-08-10
8796,5716,3080,2002,8,11,xyz,2031-08-11
3892,543,3349,2002,8,12,xyz,2031-08-12
9292,859,8433,2002,8,13,xyz,2031-08-13
6264,7892,-1628,2002,8,14,xyz,2031-08-14
4131,9244,-5113,2002,8,15,xyz,2031-08-15
4132,5689,-1557,2002,8,16,xyz,2031-08-16
5426,9708,-4282,2002,8,17,xyz,2031-08-17
9070,7057,2013,2002,8,18,xyz,2031-08-18
4663,9201,-4538,2002,8,19,xyz,2031-08-19
3800,8860,-5060,2002,8,20,xyz,2031-08-20
4981,5084,-103,2002,8,21,xyz,2031-08-21
9838,9862,-24,2002,8,22,xyz,2031-08-22
4028,522,3506,2002,8,23,xyz,2031-08-23
1075,4064,-2989,2002,8,24,xyz,2031-08-24
8951,856,8095,2002,8,25,xyz,2031-08-25
1642,4893,-3251,2002,8,26,xyz,2031-08-26
5802,8219,-2417,2002,8,27,xyz,2031-08-27
5556,4731,825,2002,8,28,xyz,2031-08-28
8847,7688,1159,2002,8,29,xyz,2031-08-29
5356,6044,-688,2002,8,30,xyz,2031-08-30
8148,7748,400,2002,8,31,xyz,2031-08-31
8878,5672,3206,2002,9,1,xyz,2031-09-01
4045,4750,-705,2002,9,2,xyz,2031-09-02
2975,5804,-2829,2002,9,3,xyz,2031-09-03
2019,9587,-7568,2002,9,4,xyz,2031-09-04
6639,6989,-350,2002,9,5,xyz,2031-09-05
3654,7056,-3402,2002,9,6,xyz,2031-09-06
7384,7029,355,2002,9,7,xyz,2031-09-07
3983,1155,2828,2002,9,8,xyz,2031-09-08
5721,8933,-3212,2002,9,9,xyz,2031-09-09
8544,5427,3117,2002,9,10,xyz,2031-09-10
2490,7639,-5149,2002,9,11,xyz,2031-09-11
8785,4836,3949,2002,9,12,xyz,2031-09-12
8295,7501,794,2002,9,13,xyz,2031-09-13
8338,9225,-887,2002,9,14,xyz,2031-09-14
1770,2315,-545,2002,9,15,xyz,2031-09-15
8557,5767,2790,2002,9,16,xyz,2031-09-16
7724,6913,811,2002,9,17,xyz,2031-09-17
8618,1760,6858,2002,9,18,xyz,2031-09-18
9654,5266,4388,2002,9,19,xyz,2031-09-19
4643,8676,-4033,2002,9,20,xyz,2031-09-20
7935,4281,3654,2002,9,21,xyz,2031-09-21
1403,2945,-1542,2002,9,22,xyz,2031-09-22
1319,5077,-3758,2002,9,23,xyz,2031-09-23
6806,7786,-980,2002,9,24,xyz,2031-09-24
5163,7426,-2263,2002,9,25,xyz,2031-09-25
1607,6685,-5078,2002,9,26,xyz,2031-09-26
4721,9477,-4756,2002,9,27,xyz,2031-09-27
4904,2268,2636,2002,9,28,xyz,2031-09-28
5118,1452,3666,2002,9,29,xyz,2031-09-29
2780,625,2155,2002,9,30,xyz,2031-09-30
9953,9334,619,2002,10,1,xyz,2031-10-01
5626,1132,4494,2002,10,2,xyz,2031-10-02
3625,9706,-6081,2002,10,3,xyz,2031-10-03
2291,1601,690,2002,10,4,xyz,2031-10-04
1757,2144,-387,2002,10,5,xyz,2031-10-05
8160,6048,2112,2002,10,6,xyz,2031-10-06
7951,9108,-1157,2002,10,7,xyz,2031-10-07
7376,6728,648,2002,10,8,xyz,2031-10-08
5673,1275,4398,2002,10,9,xyz,2031-10-09
1934,6320,-4386,2002,10,10,xyz,2031-10-10
6550,6253,297,2002,10,11,xyz,2031-10-11
1595,8576,-6981,2002,10,12,xyz,2031-10-12
2450,2087,363,2002,10,13,xyz,2031-10-13
2095,7563,-5468,2002,10,14,xyz,2031-10-14
3928,8803,-4875,2002,10,15,xyz,2031-10-15
5530,6359,-829,2002,10,16,xyz,2031-10-16
8873,2208,6665,2002,10,17,xyz,2031-10-17
8553,9191,-638,2002,10,18,xyz,2031-10-18
6319,7798,-1479,2002,10,19,xyz,2031-10-19
6673,4468,2205,2002,10,20,xyz,2031-10-20
8419,6117,2302,2002,10,21,xyz,2031-10-21
7343,7629,-286,2002,10,22,xyz,2031-10-22
3953,7413,-3460,2002,10,23,xyz,2031-10-23
6358,1472,4886,2002,10,24,xyz,2031-10-24
3354,7241,-3887,2002,10,25,xyz,2031-10-25
3914,9992,-6078,2002,10,26,xyz,2031-10-26
2323,5628,-3305,2002,10,27,xyz,2031-10-27
6151,3891,2260,2002,10,28,xyz,2031-10-28
2639,4076,-1437,2002,10,29,xyz,2031-10-29
6187,4168,2019,2002,10,30,xyz,2031-10-30
9084,1732,7352,2002,10,31,xyz,2031-10-31
3991,2847,1144,2002,11,1,xyz,2031-11-01
4020,8550,-4530,2002,11,2,xyz,2031-11-02
1736,9145,-7409,2002,11,3,xyz,2031-11-03
6258,7618,-1360,2002,11,4,xyz,2031-11-04
2936,4687,-1751,2002,11,5,xyz,2031-11-05
4417,1539,2878,2002,11,6,xyz,2031-11-06
9516,4263,5253,2002,11,7,xyz,2031-11-07
3963,2369,1594,2002,11,8,xyz,2031-11-08
7344,6627,717,2002,11,9,xyz,2031-11-09
4940,4699,241,2002,11,10,xyz,2031-11-10
6202,1759,4443,2002,11,11,xyz,2031-11-11
8795,1700,7095,2002,11,12,xyz,2031-11-12
5742,3553,2189,2002,11,13,xyz,2031-11-13
8621,9698,-1077,2002,11,14,xyz,2031-11-14
3847,5927,-2080,2002,11,15,xyz,2031-11-15
7789,7249,540,2002,11,16,xyz,2031-11-16
9418,1883,7535,2002,11,17,xyz,2031-11-17
8000,8079,-79,2002,11,18,xyz,2031-11-18
7854,2833,5021,2002,11,19,xyz,2031-11-19
2244,3617,-1373,2002,11,20,xyz,2031-11-20
6234,5152,1082,2002,11,21,xyz,2031-11-21
4439,4436,3,2002,11,22,xyz,2031-11-22
1086,3355,-2269,2002,11,23,xyz,2031-11-23
6184,6845,-661,2002,11,24,xyz,2031-11-24
4558,2625,1933,2002,11,25,xyz,2031-11-25
2812,9078,-6266,2002,11,26,xyz,2031-11-26
6959,2552,4407,2002,11,27,xyz,2031-11-27
7090,933,6157,2002,11,28,xyz,2031-11-28
5571,4764,807,2002,11,29,xyz,2031-11-29
7221,8376,-1155,2002,11,30,xyz,2031-11-30
5871,8205,-2334,2002,12,1,xyz,2031-12-01
5334,576,4758,2002,12,2,xyz,2031-12-02
9135,6615,2520,2002,12,3,xyz,2031-12-03
2050,8888,-6838,2002,12,4,xyz,2031-12-04
7555,8403,-848,2002,12,5,xyz,2031-12-05
9718,1170,8548,2002,12,6,xyz,2031-12-06
8995,9216,-221,2002,12,7,xyz,2031-12-07
8508,2645,5863,2002,12,8,xyz,2031-12-08
2710,1744,966,2002,12,9,xyz,2031-12-09
2339,5836,-3497,2002,12,10,xyz,2031-12-10
1344,7179,-5835,2002,12,11,xyz,2031-12-11
5294,5760,-466,2002,12,12,xyz,2031-12-12
8796,8564,232,2002,12,13,xyz,2031-12-13
5328,9297,-3969,2002,12,14,xyz,2031-12-14
9472,6216,3256,2002,12,15,xyz,2031-12-15
2943,9130,-6187,2002,12,16,xyz,2031-12-16
1077,4727,-3650,2002,12,17,xyz,2031-12-17
9482,2810,6672,2002,12,18,xyz,2031-12-18
8595,5022,3573,2002,12,19,xyz,2031-12-19
9064,7565,1499,2002,12,20,xyz,2031-12-20
8241,1360,6881,2002,12,21,xyz,2031-12-21
7121,3172,3949,2002,12,22,xyz,2031-12-22
6173,8872,-2699,2002,12,23,xyz,2031-12-23
4062,7262,-3200,2002,12,24,xyz,2031-12-24
2896,2053,843,2002,12,25,xyz,2031-12-25
4857,4060,797,2002,12,26,xyz,2031-12-26
4704,7499,-2795,2002,12,27,xyz,2031-12-27
7310,4566,2744,2002,12,28,xyz,2031-12-28
8075,8262,-187,2002,12,29,xyz,2031-12-29
3378,3296,82,2002,12,30,xyz,2031-12-30
2784,3182,-398,2002,12,31,xyz,2031-12-31
9628,4626,5002,2003,1,1,xyz,2032-01-01
8514,8588,-74,2003,1,2,xyz,2032-01-02
8666,8199,467,2003,1,3,xyz,2032-01-03
7222,9430,-2208,2003,1,4,xyz,2032-01-04
6676,7031,-355,2003,1,5,xyz,2032-01-05
1616,8701,-7085,2003,1,6,xyz,2032-01-06
4037,3060,977,2003,1,7,xyz,2032-01-07
9455,845,8610,2003,1,8,xyz,2032-01-08
4230,4614,-384,2003,1,9,xyz,2032-01-09
6227,6182,45,2003,1,10,xyz,2032-01-10
7132,3685,3447,2003,1,11,xyz,2032-01-11
4999,1041,3958,2003,1,12,xyz,2032-01-12
5672,3968,1704,2003,1,13,xyz,2032-01-13
5832,9384,-3552,2003,1,14,xyz,2032-01-14
7685,8650,-965,2003,1,15,xyz,2032-01-15
6468,8485,-2017,2003,1,16,xyz,2032-01-16
5045,9318,-4273,2003,1,17,xyz,2032-01-17
5150,3566,1584,2003,1,18,xyz,2032-01-18
9782,9248,534,2003,1,19,xyz,2032-01-19
8696,1937,6759,2003,1,20,xyz,2032-01-20
6459,6837,-378,2003,1,21,xyz,2032-01-21
1297,2652,-1355,2003,1,22,xyz,2032-01-22
2371,7099,-4728,2003,1,23,xyz,2032-01-23
9375,2278,7097,2003,1,24,xyz,2032-01-24
5952,3671,2281,2003,1,25,xyz,2032-01-25
7862,1372,6490,2003,1,26,xyz,2032-01-26
5188,6006,-818,2003,1,27,xyz,2032-01-27
6014,4149,1865,2003,1,28,xyz,2032-01-28
4024,9083,-5059,2003,1,29,xyz,2032-01-29
9584,2085,7499,2003,1,30,xyz,2032-01-30
4655,2100,2555,2003,1,31,xyz,2032-01-31
7857,6061,1796,2003,2,1,xyz,2032-02-01
6096,4023,2073,2003,2,2,xyz,2032-02-02
1904,7075,-5171,2003,2,3,xyz,2032-02-03
2756,3301,-545,2003,2,4,xyz,2032-02-04
9110,9725,-615,2003,2,5,xyz,2032-02-05
8213,2302,5911,2003,2,6,xyz,2032-02-06
6784,7557,-773,2003,2,7,xyz,2032-02-07
2604,8188,-5584,2003,2,8,xyz,2032-02-08
1838,8897,-7059,2003,2,9,xyz,2032-02-09
9096,7021,2075,2003,2,10,xyz,2032-02-10
5527,8369,-2842,2003,2,11,xyz,2032-02-11
8959,4737,4222,2003,2,12,xyz,2032-02-12
3178,952,2226,2003,2,13,xyz,2032-02-13
8736,1571,7165,2003,2,14,xyz,2032-02-14
1298,3286,-1988,2003,2,15,xyz,2032-02-15
5446,1589,3857,2003,2,16,xyz,2032-02-16
2356,5449,-3093,2003,2,17,xyz,2032-02-17
1686,4110,-2424,2003,2,18,xyz,2032-02-18
6703,7737,-1034,2003,2,19,xyz,2032-02-19
1134,5573,-4439,2003,2,20,xyz,2032-02-20
4756,8221,-3465,2003,2,21,xyz,2032-02-21
8645,8100,545,2003,2,22,xyz,2032-02-22
5251,621,4630,2003,2,23,xyz,2032-02-23
6219,3639,2580,2003,2,24,xyz,2032-02-24
6011,9183,-3172,2003,2,25,xyz,2032-02-25
1040,2217,-1177,2003,2,26,xyz,2032-02-26
3236,750,2486,2003,2,27,xyz,2032-02-27
1425,4908,-3483,2003,2,28,xyz,2032-02-28
9770,1117,8653,2003,2,29,xyz,2032-02-29
4867,7753,-2886,2003,3,1,xyz,2032-03-01
3136,702,2434,2003,3,2,xyz,2032-03-02
5167,3686,1481,2003,3,3,xyz,2032-03-03
7188,1213,5975,2003,3,4,xyz,2032-03-04
2183,1093,1090,2003,3,5,xyz,2032-03-05
5397,6881,-1484,2003,3,6,xyz,2032-03-06
7146,1099,6047,2003,3,7,xyz,2032-03-07
8420,2526,5894,2003,3,8,xyz,2032-03-08
3907,8651,-4744,2003,3,9,xyz,2032-03-09
2420,7342,-4922,2003,3,10,xyz,2032-03-10
1230,5902,-4672,2003,3,11,xyz,2032-03-11
6905,7366,-461,2003,3,12,xyz,2032-03-12
6457,3337,3120,2003,3,13,xyz,2032-03-13
2513,7421,-4908,2003,3,14,xyz,2032-03-14
4722,8251,-3529,2003,3,15,xyz,2032-03-15
5316,5379,-63,2003,3,16,xyz,2032-03-16
2417,8228,-5811,2003,3,17,xyz,2032-03-17
5156,3631,1525,2003,3,18,xyz,2032-03-18
3186,8083,-4897,2003,3,19,xyz,2032-03-19
2920,4979,-2059,2003,3,20,xyz,2032-03-20
7874,8914,-1040,2003,3,21,xyz,2032-03-21
1443,4470,-3027,2003,3,22,xyz,2032-03-22
9396,1258,8138,2003,3,23,xyz,2032-03-23
7426,2595,4831,2003,3,24,xyz,2032-03-24
4565,6755,-2190,2003,3,25,xyz,2032-03-25
8727,3293,5434,2003,3,26,xyz,2032-03-26
9183,5146,4037,2003,3,27,xyz,2032-03-27
9228,4141,5087,2003,3,28,xyz,2032-03-28
9945,7721,2224,2003,3,29,xyz,2032-03-29
2246,3796,-1550,2003,3,30,xyz,2032-03-30
5057,3429,1628,2003,3,31,xyz,2032-03-31
9684,6370,3314,2003,4,1,xyz,2032-04-01
7343,3101,4242,2003,4,2,xyz,2032-04-02
3447,3047,400,2003,4,3,xyz,2032-04-03
6905,4828,2077,2003,4,4,xyz,2032-04-04
7401,4417,2984,2003,4,5,xyz,2032-04-05
3607,7685,-4078,2003,4,6,xyz,2032-04-06
5543,8803,-3260,2003,4,7,xyz,2032-04-07
3925,6399,-2474,2003,4,8,xyz,2032-04-08
9713,9377,336,2003,4,9,xyz,2032-04-09
4559,1587,2972,2003,4,10,xyz,2032-04-10
3252,4419,-1167,2003,4,11,xyz,2032-04-11
8535,9450,-915,2003,4,12,xyz,2032-04-12
7998,5834,2164,2003,4,13,xyz,2032-04-13
1749,8177,-6428,2003,4,14,xyz,2032-04-14
3463,9928,-6465,2003,4,15,xyz,2032-04-15
6404,4100,2304,2003,4,16,xyz,2032-04-16
7242,872,6370,2003,4,17,xyz,2032-04-17
8045,3019,5026,2003,4,18,xyz,2032-04-18
5038,5588,-550,2003,4,19,xyz,2032-04-19
7526,2713,4813,2003,4,20,xyz,2032-04-20
4419,3615,804,2003,4,21,xyz,2032-04-21
4778,1463,3315,2003,4,22,xyz,2032-04-22
3727,5288,-1561,2003,4,23,xyz,2032-04-23
8176,5358,2818,2003,4,24,xyz,2032-04-24
7007,8244,-1237,2003,4,25,xyz,2032-04-25
2067,2938,-871,2003,4,26,xyz,2032-04-26
3765,6443,-2678,2003,4,27,xyz,2032-04-27
7052,4688,2364,2003,4,28,xyz,2032-04-28
2287,2729,-442,2003,4,29,xyz,2032-04-29
5970,2536,3434,2003,4,30,xyz,2032-04-30
6140,8845,-2705,2003,5,1,xyz,2032-05-01
1386,8252,-6866,2003,5,2,xyz,2032-05-02
2060,2755,-695,2003,5,3,xyz,2032-05-03
4919,5096,-177,2003,5,4,xyz,2032-05-04
3821,1745,2076,2003,5,5,xyz,2032-05-05
1208,8990,-7782,2003,5,6,xyz,2032-05-06
2151,6196,-4045,2003,5,7,xyz,2032-05-07
1269,1492,-223,2003,5,8,xyz,2032-05-08
2126,6581,-4455,2003,5,9,xyz,2032-05-09
5811,7622,-1811,2003,5,10,xyz,2032-05-10
2039,2501,-462,2003,5,11,xyz,2032-05-11
2050,8339,-6289,2003,5,12,xyz,2032-05-12
5363,4281,1082,2003,5,13,xyz,2032-05-13
5235,6810,-1575,2003,5,14,xyz,2032-05-14
9696,4397,5299,2003,5,15,xyz,2032-05-15
4358,9942,-5584,2003,5,16,xyz,2032-05-16
1221,2368,-1147,2003,5,17,xyz,2032-05-17
7825,8460,-635,2003,5,18,xyz,2032-05-18
8771,1642,7129,2003,5,19,xyz,2032-05-19
7582,7799,-217,2003,5,20,xyz,2032-05-20
6281,1524,4757,2003,5,21,xyz,2032-05-21
2658,6974,-4316,2003,5,22,xyz,2032-05-22
2013,9891,-7878,2003,5,23,xyz,2032-05-23
6350,7344,-994,2003,5,24,xyz,2032-05-24
4148,7800,-3652,2003,5,25,xyz,2032-05-25
3443,6137,-2694,2003,5,26,xyz,2032-05-26
7798,4542,3256,2003,5,27,xyz,2032-05-27
6994,5900,1094,2003,5,28,xyz,2032-05-28
9063,1832,7231,2003,5,29,xyz,2032-05-29
7571,6953,618,2003,5,30,xyz,2032-05-30
4547,5235,-688,2003,5,31,xyz,2032-05-31
9350,3026,6324,2003,6,1,xyz,2032-06-01
9490,2552,6938,2003,6,2,xyz,2032-06-02
3862,7827,-3965,2003,6,3,xyz,2032-06-03
2588,6713,-4125,2003,6,4,xyz,2032-06-04
9140,8557,583,2003,6,5,xyz,2032-06-05
7733,6214,1519,2003,6,6,xyz,2032-06-06
4422,2646,1776,2003,6,7,xyz,2032-06-07
1682,8002,-6320,2003,6,8,xyz,2032-06-08
8610,723,7887,2003,6,9,xyz,2032-06-09
6208,5066,1142,2003,6,10,xyz,2032-06-10
5231,3440,1791,2003,6,11,xyz,2032-06-11
7214,3025,4189,2003,6,12,xyz,2032-06-12
9087,4821,4266,2003,6,13,xyz,2032-06-13
8050,7023,1027,2003,6,14,xyz,2032-06-14
4798,6008,-1210,2003,6,15,xyz,2032-06-15
4051,8575,-4524,2003,6,16,xyz,2032-06-16
6727,659,6068,2003,6,17,xyz,2032-06-17
7792,9759,-1967,2003,6,18,xyz,2032-06-18
8497,6241,2256,2003,6,19,xyz,2032-06-19
9392,2373,7019,2003,6,20,xyz,2032-06-20
1595,4276,-2681,2003,6,21,xyz,2032-06-21
2407,6687,-4280,2003,6,22,xyz,2032-06-22
7966,2049,5917,2003,6,23,xyz,2032-06-23
6399,8672,-2273,2003,6,24,xyz,2032-06-24
8429,7737,692,2003,6,25,xyz,2032-06-25
7303,1444,5859,2003,6,26,xyz,2032-06-26
8352,7957,395,2003,6,27,xyz,2032-06-27
8262,1613,6649,2003,6,28,xyz,2032-06-28
8449,9313,-864,2003,6,29,xyz,2032-06-29
4993,4506,487,2003,6,30,xyz,2032-06-30
8822,7037,1785,2003,7,1,xyz,2032-07-01
9003,1651,7352,2003,7,2,xyz,2032-07-02
9572,5763,3809,2003,7,3,xyz,2032-07-03
4240,7402,-3162,2003,7,4,xyz,2032-07-04
5579,1631,3948,2003,7,5,xyz,2032-07-05
8989,5724,3265,2003,7,6,xyz,2032-07-06
3623,8493,-4870,2003,7,7,xyz,2032-07-07
4786,5638,-852,2003,7,8,xyz,2032-07-08
1447,8936,-7489,2003,7,9,xyz,2032-07-09
9939,9998,-59,2003,7,10,xyz,2032-07-10
4534,1581,2953,2003,7,11,xyz,2032-07-11
6381,6197,184,2003,7,12,xyz,2032-07-12
2924,1882,1042,2003,7,13,xyz,2032-07-13
8427,9601,-1174,2003,7,14,xyz,2032-07-14
2001,2357,-356,2003,7,15,xyz,2032-07-15
9622,7267,2355,2003,7,16,xyz,2032-07-16
5945,4334,1611,2003,7,17,xyz,2032-07-17
9886,8368,1518,2003,7,18,xyz,2032-07-18
5862,8724,-2862,2003,7,19,xyz,2032-07-19
3154,6821,-3667,2003,7,20,xyz,2032-07-20
9658,2997,6661,2003,7,21,xyz,2032-07-21
2916,7322,-4406,2003,7,22,xyz,2032-07-22
6945,8185,-1240,2003,7,23,xyz,2032-07-23
1471,2492,-1021,2003,7,24,xyz,2032-07-24
2868,9758,-6890,2003,7,25,xyz,2032-07-25
7760,7820,-60,2003,7,26,xyz,2032-07-26
1786,1912,-126,2003,7,27,xyz,2032-07-27
4884,9240,-4356,2003,7,28,xyz,2032-07-28
7034,6839,195,2003,7,29,xyz,2032-07-29
6858,1460,5398,2003,7,30,xyz,2032-07-30
7134,2342,4792,2003,7,31,xyz,2032-07-31
6135,6312,-177,2003,8,1,xyz,2032-08-01
1903,1458,445,2003,8,2,xyz,2032-08-02
8330,8576,-246,2003,8,3,xyz,2032-08-03
9736,4219,5517,2003,8,4,xyz,2032-08-04
1369,7057,-5688,2003,8,5,xyz,2032-08-05
3981,6287,-2306,2003,8,6,xyz,2032-08-06
6410,7993,-1583,2003,8,7,xyz,2032-08-07
3322,9000,-5678,2003,8,8,xyz,2032-08-08
9363,8230,1133,2003,8,9,xyz,2032-08-09
6893,6732,161,2003,8,10,xyz,2032-08-10
4905,1970,2935,2003,8,11,xyz,2032-08-11
3606,1514,2092,2003,8,12,xyz,2032-08-12
6264,3415,2849,2003,8,13,xyz,2032-08-13
6082,7518,-1436,2003,8,14,xyz,2032-08-14
4148,4573,-425,2003,8,15,xyz,2032-08-15
3325,1526,1799,2003,8,16,xyz,2032-08-16
6872,519,6353,2003,8,17,xyz,2032-08-17
1792,3221,-1429,2003,8,18,xyz,2032-08-18
2388,5709,-3321,2003,8,19,xyz,2032-08-19
6915,2629,4286,2003,8,20,xyz,2032-08-20
6293,2810,3483,2003,8,21,xyz,2032-08-21
5059,7903,-2844,2003,8,22,xyz,2032-08-22
1349,9520,-8171,2003,8,23,xyz,2032-08-23
7401,3995,3406,2003,8,24,xyz,2032-08-24
4649,9131,-4482,2003,8,25,xyz,2032-08-25
1348,1199,149,2003,8,26,xyz,2032-08-26
6819,5095,1724,2003,8,27,xyz,2032-08-27
9054,2986,6068,2003,8,28,xyz,2032-08-28
3674,8265,-4591,2003,8,29,xyz,2032-08-29
6372,8741,-2369,2003,8,30,xyz,2032-08-30
7515,6164,1351,2003,8,31,xyz,2032-08-31
7200,7209,-9,2003,9,1,xyz,2032-09-01
4074,6974,-2900,2003,9,2,xyz,2032-09-02
4775,1712,3063,2003,9,3,xyz,2032-09-03
6941,789,6152,2003,9,4,xyz,2032-09-04
7274,7459,-185,2003,9,5,xyz,2032-09-05
5162,3703,1459,2003,9,6,xyz,2032-09-06
6023,9264,-3241,2003,9,7,xyz,2032-09-07
6698,1056,5642,2003,9,8,xyz,2032-09-08
6922,9729,-2807,2003,9,9,xyz,2032-09-09
1375,9953,-8578,2003,9,10,xyz,2032-09-10
5759,742,5017,2003,9,11,xyz,2032-09-11
3775,6520,-2745,2003,9,12,xyz,2032-09-12
8550,4646,3904,2003,9,13,xyz,2032-09-13
2605,1843,762,2003,9,14,xyz,2032-09-14
2423,3729,-1306,2003,9,15,xyz,2032-09-15
6758,2802,3956,2003,9,16,xyz,2032-09-16
1879,6590,-4711,2003,9,17,xyz,2032-09-17
4741,2373,2368,2003,9,18,xyz,2032-09-18
3459,3882,-423,2003,9,19,xyz,2032-09-19
2843,8245,-5402,2003,9,20,xyz,2032-09-20
9142,4900,4242,2003,9,21,xyz,2032-09-21
1445,2175,-730,2003,9,22,xyz,2032-09-22
6441,4674,1767,2003,9,23,xyz,2032-09-23
2878,7864,-4986,2003,9,24,xyz,2032-09-24
3928,7238,-3310,2003,9,25,xyz,2032-09-25
1377,7632,-6255,2003,9,26,xyz,2032-09-26
1697,3771,-2074,2003,9,27,xyz,2032-09-27
6310,8288,-1978,2003,9,28,xyz,2032-09-28
1968,1720,248,2003,9,29,xyz,2032-09-29
8361,5910,2451,2003,9,30,xyz,2032-09-30
4127,3064,1063,2003,10,1,xyz,2032-10-01
7953,8034,-81,2003,10,2,xyz,2032-10-02
2638,2201,437,2003,10,3,xyz,2032-10-03
3945,8098,-4153,2003,10,4,xyz,2032-10-04
2472,5321,-2849,2003,10,5,xyz,2032-10-05
4117,9342,-5225,2003,10,6,xyz,2032-10-06
4078,967,3111,2003,10,7,xyz,2032-10-07
7192,2910,4282,2003,10,8,xyz,2032-10-08
4274,3052,1222,2003,10,9,xyz,2032-10-09
9267,9231,36,2003,10,10,xyz,2032-10-10
9782,998,8784,2003,10,11,xyz,2032-10-11
4659,4100,559,2003,10,12,xyz,2032-10-12
7149,5470,1679,2003,10,13,xyz,2032-10-13
5435,3290,2145,2003,10,14,xyz,2032-10-14
1735,3701,-1966,2003,10,15,xyz,2032-10-15
9309,911,8398,2003,10,16,xyz,2032-10-16
1003,1409,-406,2003,10,17,xyz,2032-10-17
7430,9745,-2315,2003,10,18,xyz,2032-10-18
9490,3063,6427,2003,10,19,xyz,2032-10-19
5622,8203,-2581,2003,10,20,xyz,2032-10-20
7823,5179,2644,2003,10,21,xyz,2032-10-21
9612,1498,8114,2003,10,22,xyz,2032-10-22
2749,3142,-393,2003,10,23,xyz,2032-10-23
8355,6024,2331,2003,10,24,xyz,2032-10-24
4705,7145,-2440,2003,10,25,xyz,2032-10-25
7605,6808,797,2003,10,26,xyz,2032-10-26
8591,4597,3994,2003,10,27,xyz,2032-10-27
6504,9147,-2643,2003,10,28,xyz,2032-10-28
1673,1954,-281,2003,10,29,xyz,2032-10-29
6475,6280,195,2003,10,30,xyz,2032-10-30
1439,1897,-458,2003,10,31,xyz,2032-10-31
4234,4165,69,2003,11,1,xyz,2032-11-01
7988,1543,6445,2003,11,2,xyz,2032-11-02
6878,5849,1029,2003,11,3,xyz,2032-11-03
8839,3511,5328,2003,11,4,xyz,2032-11-04
2935,4268,-1333,2003,11,5,xyz,2032-11-05
9691,3143,6548,2003,11,6,xyz,2032-11-06
8459,5109,3350,2003,11,7,xyz,2032-11-07
5954,8003,-2049,2003,11,8,xyz,2032-11-08
8576,2275,6301,2003,11,9,xyz,2032-11-09
3034,8361,-5327,2003,11,10,xyz,2032-11-10
7724,8118,-394,2003,11,11,xyz,2032-11-11
7635,4538,3097,2003,11,12,xyz,2032-11-12
6906,5815,1091,2003,11,13,xyz,2032-11-13
5860,3677,2183,2003,11,14,xyz,2032-11-14
8406,5710,2696,2003,11,15,xyz,2032-11-15
5826,1367,4459,2003,11,16,xyz,2032-11-16
5114,2467,2647,2003,11,17,xyz,2032-11-17
3309,4019,-710,2003,11,18,xyz,2032-11-18
4024,8623,-4599,2003,11,19,xyz,2032-11-19
9329,2067,7262,2003,11,20,xyz,2032-11-20
7116,1522,5594,2003,11,21,xyz,2032-11-21
2336,9983,-7647,2003,11,22,xyz,2032-11-22
1197,631,566,2003,11,23,xyz,2032-11-23
8947,4258,4689,2003,11,24,xyz,2032-11-24
7358,6609,749,2003,11,25,xyz,2032-11-25
4346,6789,-2443,2003,11,26,xyz,2032-11-26
3710,3689,21,2003,11,27,xyz,2032-11-27
8921,1138,7783,2003,11,28,xyz,2032-11-28
9252,546,8706,2003,11,29,xyz,2032-11-29
